departure_day,arrival_day,tof_day,total_dv
0,150,150,42.1873
0,159.5,159.5,41.8682
0,169,169,42.6786
0,178.5,178.5,44.6169
0,188,188,47.6326
0,197.5,197.5,51.606
0,207,207,56.3247
0,216.5,216.5,61.4776
0,226,226,69.7509
0,235.5,235.5,68.0023
0,245,245,66.3153
0,254.5,254.5,64.6848
0,264,264,63.1066
0,273.5,273.5,61.5772
0,283,283,60.0935
0,292.5,292.5,58.6527
0,302,302,57.2524
0,311.5,311.5,55.8904
0,321,321,54.5648
0,330.5,330.5,53.2738
0,340,340,52.0158
0,349.5,349.5,50.7891
0,359,359,49.5924
0,368.5,368.5,48.4242
0,378,378,47.2834
0,387.5,387.5,46.1686
0,397,397,45.0788
0,406.5,406.5,44.0128
0,416,416,42.9697
0,425.5,425.5,41.9483
0,435,435,40.9477
0,444.5,444.5,39.967
0,454,454,39.0055
0,463.5,463.5,38.0621
0,473,473,37.1363
0,482.5,482.5,36.2273
0,492,492,35.3344
0,501.5,501.5,34.4574
0,511,511,33.5958
0,520.5,520.5,32.7498
0,530,530,31.9202
0,539.5,539.5,31.1088
0,549,549,30.3203
0,558.5,558.5,29.5664
0,568,568,28.8788
0,577.5,577.5,28.3679
0,587,587,28.6143
0,596.5,596.5,37.6869
0,606,606,36.8247
0,615.5,615.5,26.8364
0,625,625,24.9512
0,634.5,634.5,23.8802
0,644,644,23.0222
0,653.5,653.5,22.2532
0,663,663,21.5368
0,672.5,672.5,20.8616
0,682,682,20.2267
0,691.5,691.5,19.6374
0,701,701,19.1045
0,710.5,710.5,18.6452
0,720,720,18.2846
0,729.5,729.5,18.057
0,739,739,18.006
0,748.5,748.5,18.1803
0,758,758,18.6248
0,767.5,767.5,19.3711
0,777,777,20.4355
0,786.5,786.5,21.8258
0,796,796,23.5512
0,805.5,805.5,25.6304
0,815,815,28.0952
0,824.5,824.5,30.992
0,834,834,34.3808
0,843.5,843.5,38.3323
0,853,853,42.9187
0,862.5,862.5,48.1976
0,872,872,54.1807
0,881.5,881.5,60.7914
0,891,891,67.8221
0,900.5,900.5,74.9276
0,910,910,81.689
0,919.5,919.5,82.2741
0,929,929,80.9191
0,938.5,938.5,79.5738
0,948,948,78.239
0,957.5,957.5,76.9153
0,967,967,75.6034
0,976.5,976.5,74.3035
0,986,986,73.0159
0,995.5,995.5,71.7409
0,1005,1005,70.4784
0,1014.5,1014.5,69.2284
0,1024,1024,67.9909
0,1033.5,1033.5,66.7658
0,1043,1043,65.5529
0,1052.5,1052.5,64.352
0,1062,1062,63.1627
0,1071.5,1071.5,61.9848
0,1081,1081,60.818
0,1090.5,1090.5,59.6619
8,150,142,43.0579
8,159.5,151.5,41.4633
8,169,161,40.873
8,178.5,170.5,41.3069
8,188,180,42.769
8,197.5,189.5,45.2318
8,207,199,48.6247
8,216.5,208.5,52.8167
8,226,218,57.5981
8,235.5,227.5,62.6834
8,245,237,69.4239
8,254.5,246.5,67.7551
8,264,256,66.1406
8,273.5,265.5,64.5761
8,283,275,63.0583
8,292.5,284.5,61.5839
8,302,294,60.1503
8,311.5,303.5,58.7551
8,321,313,57.3963
8,330.5,322.5,56.0718
8,340,332,54.7801
8,349.5,341.5,53.5194
8,359,351,52.2883
8,368.5,360.5,51.0853
8,378,370,49.9093
8,387.5,379.5,48.759
8,397,389,47.6332
8,406.5,398.5,46.5308
8,416,408,45.4508
8,425.5,417.5,44.3922
8,435,427,43.354
8,444.5,436.5,42.3354
8,454,446,41.3354
8,463.5,455.5,40.3534
8,473,465,39.3884
8,482.5,474.5,38.4399
8,492,484,37.5071
8,501.5,493.5,36.5895
8,511,503,35.6868
8,520.5,512.5,34.7986
8,530,522,33.9251
8,539.5,531.5,33.067
8,549,541,32.2259
8,558.5,550.5,31.406
8,568,560,30.6164
8,577.5,569.5,29.8808
8,587,579,29.2713
8,596.5,588.5,29.0887
8,606,598,31.6999
8,615.5,607.5,72.1977
8,625,617,29.6046
8,634.5,626.5,26.1841
8,644,636,24.8126
8,653.5,645.5,23.8351
8,663,655,22.9944
8,672.5,664.5,22.2233
8,682,674,21.5005
8,691.5,683.5,20.821
8,701,693,20.188
8,710.5,702.5,19.611
8,720,712,19.1055
8,729.5,721.5,18.695
8,739,731,18.4116
8,748.5,740.5,18.2965
8,758,750,18.3962
8,767.5,759.5,18.7537
8,777,769,19.3997
8,786.5,778.5,20.3484
8,796,788,21.6035
8,805.5,797.5,23.168
8,815,807,25.052
8,824.5,816.5,27.2765
8,834,826,29.8756
8,843.5,835.5,32.895
8,853,845,36.3912
8,862.5,854.5,40.4262
8,872,864,45.058
8,881.5,873.5,50.3235
8,891,883,56.2095
8,900.5,892.5,62.618
8,910,902,69.3381
8,919.5,911.5,76.0527
8,929,921,82.402
8,938.5,930.5,81.608
8,948,940,80.2919
8,957.5,949.5,78.9854
8,967,959,77.689
8,976.5,968.5,76.4032
8,986,978,75.1283
8,995.5,987.5,73.8643
8,1005,997,72.6116
8,1014.5,1006.5,71.37
8,1024,1016,70.1396
8,1033.5,1025.5,68.9203
8,1043,1035,67.7119
8,1052.5,1044.5,66.5142
8,1062,1054,65.327
8,1071.5,1063.5,64.15
8,1081,1073,62.9829
8,1090.5,1082.5,61.8254
16,150,134,45.2174
16,159.5,143.5,42.5543
16,169,153,40.8055
16,178.5,162.5,39.9717
16,188,172,40.0674
16,197.5,181.5,41.0996
16,207,191,43.0544
16,216.5,200.5,45.8907
16,226,210,49.5312
16,235.5,219.5,53.8459
16,245,229,58.6376
16,254.5,238.5,63.6484
16,264,248,69.1856
16,273.5,257.5,67.5883
16,283,267,66.0388
16,292.5,276.5,64.5336
16,302,286,63.0696
16,311.5,295.5,61.6442
16,321,305,60.2551
16,330.5,314.5,58.9003
16,340,324,57.5779
16,349.5,333.5,56.2861
16,359,343,55.0235
16,368.5,352.5,53.7886
16,378,362,52.58
16,387.5,371.5,51.3966
16,397,381,50.2372
16,406.5,390.5,49.1006
16,416,400,47.9859
16,425.5,409.5,46.892
16,435,419,45.818
16,444.5,428.5,44.763
16,454,438,43.7262
16,463.5,447.5,42.7067
16,473,457,41.7038
16,482.5,466.5,40.7168
16,492,476,39.745
16,501.5,485.5,38.7878
16,511,495,37.8447
16,520.5,504.5,36.9153
16,530,514,35.9994
16,539.5,523.5,35.0972
16,549,533,34.2092
16,558.5,542.5,33.337
16,568,552,32.4839
16,577.5,561.5,31.6573
16,587,571,30.8752
16,596.5,580.5,30.1868
16,606,590,29.7669
16,615.5,599.5,30.5989
16,625,609,48.4523
16,634.5,618.5,35.3916
16,644,628,27.6643
16,653.5,637.5,25.779
16,663,647,24.6438
16,672.5,656.5,23.7216
16,682,666,22.8929
16,691.5,675.5,22.1219
16,701,685,21.3984
16,710.5,694.5,20.7229
16,720,704,20.1032
16,729.5,713.5,19.5533
16,739,723,19.0949
16,748.5,732.5,18.7577
16,758,742,18.5801
16,767.5,751.5,18.6059
16,777,761,18.8764
16,786.5,770.5,19.4211
16,796,780,20.2532
16,805.5,789.5,21.3738
16,815,799,22.7812
16,824.5,808.5,24.4786
16,834,818,26.4789
16,843.5,827.5,28.8056
16,853,837,31.4933
16,862.5,846.5,34.5865
16,872,856,38.1367
16,881.5,865.5,42.1981
16,891,875,46.8166
16,900.5,884.5,52.0139
16,910,894,57.7618
16,919.5,903.5,63.9543
16,929,913,70.3888
16,938.5,922.5,76.7794
16,948,932,82.2952
16,957.5,941.5,81.009
16,967,951,79.7313
16,976.5,960.5,78.4627
16,986,970,77.2035
16,995.5,979.5,75.9538
16,1005,989,74.7139
16,1014.5,998.5,73.4838
16,1024,1008,72.2635
16,1033.5,1017.5,71.0529
16,1043,1027,69.8519
16,1052.5,1036.5,68.6604
16,1062,1046,67.478
16,1071.5,1055.5,66.3047
16,1081,1065,65.1401
16,1090.5,1074.5,63.9838
24,150,126,48.4423
24,159.5,135.5,44.8256
24,169,145,42.0955
24,178.5,154.5,40.2087
24,188,164,39.1574
24,197.5,173.5,38.9507
24,207,183,39.597
24,216.5,192.5,41.0908
24,226,202,43.4085
24,235.5,211.5,46.5055
24,245,221,50.3068
24,254.5,230.5,54.6902
24,264,240,59.4739
24,273.5,249.5,64.425
24,283,259,69.024
24,292.5,268.5,67.4905
24,302,278,65.999
24,311.5,287.5,64.5465
24,321,297,63.1304
24,330.5,306.5,61.7484
24,340,316,60.3985
24,349.5,325.5,59.0789
24,359,335,57.7879
24,368.5,344.5,56.5241
24,378,354,55.286
24,387.5,363.5,54.0725
24,397,373,52.8822
24,406.5,382.5,51.7141
24,416,392,50.5671
24,425.5,401.5,49.4403
24,435,411,48.3327
24,444.5,420.5,47.2435
24,454,430,46.1716
24,463.5,439.5,45.1165
24,473,449,44.0772
24,482.5,458.5,43.0532
24,492,468,42.0436
24,501.5,477.5,41.0479
24,511,487,40.0656
24,520.5,496.5,39.0962
24,530,506,38.1392
24,539.5,515.5,37.1946
24,549,525,36.2625
24,558.5,534.5,35.3433
24,568,544,34.4384
24,577.5,553.5,33.5507
24,587,563,32.686
24,596.5,572.5,31.8581
24,606,582,31.1016
24,615.5,591.5,30.5257
24,625,601,30.6204
24,634.5,610.5,35.9725
24,644,620,52.4505
24,653.5,629.5,29.6462
24,663,639,26.7985
24,672.5,648.5,25.4472
24,682,658,24.4314
24,691.5,667.5,23.5426
24,701,677,22.7237
24,710.5,686.5,21.9571
24,720,696,21.2405
24,729.5,705.5,20.5798
24,739,715,19.9875
24,748.5,724.5,19.4832
24,758,734,19.0942
24,767.5,743.5,18.856
24,777,753,18.8091
24,786.5,762.5,18.9928
24,796,772,19.4357
24,805.5,781.5,20.1508
24,815,791,21.138
24,824.5,800.5,22.3921
24,834,810,23.9116
24,843.5,819.5,25.7022
24,853,829,27.7795
24,862.5,838.5,30.1689
24,872,848,32.9047
24,881.5,857.5,36.0294
24,891,867,39.5903
24,900.5,876.5,43.6348
24,910,886,48.2003
24,919.5,895.5,53.299
24,929,905,58.8959
24,938.5,914.5,64.8854
24,948,924,71.0786
24,957.5,933.5,77.2173
24,967,943,81.7243
24,976.5,952.5,80.4759
24,986,962,79.2354
24,995.5,971.5,78.003
24,1005,981,76.779
24,1014.5,990.5,75.5634
24,1024,1000,74.3561
24,1033.5,1009.5,73.1573
24,1043,1019,71.9667
24,1052.5,1028.5,70.7843
24,1062,1038,69.6098
24,1071.5,1047.5,68.4429
24,1081,1057,67.2836
24,1090.5,1066.5,66.1313
32,150,118,52.6307
32,159.5,127.5,48.0848
32,169,137,44.4655
32,178.5,146.5,41.6761
32,188,156,39.667
32,197.5,165.5,38.4226
32,207,175,37.9469
32,216.5,184.5,38.2483
32,226,194,39.3269
32,235.5,203.5,41.17
32,245,213,43.752
32,254.5,222.5,47.032
32,264,232,50.9417
32,273.5,241.5,55.3695
32,283,251,60.1488
32,292.5,260.5,65.0671
32,302,270,68.9276
32,311.5,279.5,67.4509
32,321,289,66.011
32,330.5,298.5,64.6051
32,340,308,63.2312
32,349.5,317.5,61.8871
32,359,327,60.5712
32,368.5,336.5,59.2819
32,378,346,58.0176
32,387.5,355.5,56.7771
32,397,365,55.5591
32,406.5,374.5,54.3625
32,416,384,53.1862
32,425.5,393.5,52.0292
32,435,403,50.8906
32,444.5,412.5,49.7695
32,454,422,48.665
32,463.5,431.5,47.5763
32,473,441,46.5027
32,482.5,450.5,45.4434
32,492,460,44.3978
32,501.5,469.5,43.3653
32,511,479,42.3452
32,520.5,488.5,41.337
32,530,498,40.3404
32,539.5,507.5,39.355
32,549,517,38.3806
32,558.5,526.5,37.4174
32,568,536,36.4658
32,577.5,545.5,35.527
32,587,555,34.6033
32,596.5,564.5,33.6995
32,606,574,32.8262
32,615.5,583.5,32.0082
32,625,593,31.3168
32,634.5,602.5,31.0234
32,644,612,32.9122
32,653.5,621.5,73.777
32,663,631,32.8063
32,672.5,640.5,27.9085
32,682,650,26.246
32,691.5,659.5,25.1215
32,701,669,24.1703
32,710.5,678.5,23.3039
32,720,688,22.4958
32,729.5,697.5,21.7399
32,739,707,21.0403
32,748.5,716.5,20.4076
32,758,726,19.8596
32,767.5,735.5,19.421
32,777,745,19.124
32,786.5,754.5,19.006
32,796,764,19.1037
32,805.5,773.5,19.4452
32,815,783,20.0436
32,824.5,792.5,20.8986
32,834,802,22.0036
32,843.5,811.5,23.3529
32,853,821,24.9474
32,862.5,830.5,26.7959
32,872,840,28.9163
32,881.5,849.5,31.3347
32,891,859,34.0853
32,900.5,868.5,37.2084
32,910,878,40.7482
32,919.5,887.5,44.7474
32,929,897,49.2382
32,938.5,906.5,54.2283
32,948,916,59.6816
32,957.5,925.5,65.4979
32,967,935,71.5029
32,976.5,944.5,77.4606
32,986,954,81.2183
32,995.5,963.5,80.0063
32,1005,973,78.8011
32,1014.5,982.5,77.603
32,1024,992,76.4118
32,1033.5,1001.5,75.2277
32,1043,1011,74.0505
32,1052.5,1020.5,72.8801
32,1062,1030,71.7163
32,1071.5,1039.5,70.559
32,1081,1049,69.4077
32,1090.5,1058.5,68.2623
40,169,129,47.7512
40,178.5,138.5,44.1312
40,188,148,41.2905
40,197.5,157.5,39.1741
40,207,167,37.7595
40,216.5,176.5,37.0458
40,226,186,37.0403
40,235.5,195.5,37.747
40,245,205,39.1604
40,254.5,214.5,41.2662
40,264,224,44.043
40,273.5,233.5,47.4567
40,283,243,51.4482
40,292.5,252.5,55.9167
40,302,262,60.7092
40,311.5,271.5,65.6279
40,321,281,68.8859
40,330.5,290.5,67.4595
40,340,300,66.065
40,349.5,309.5,64.7001
40,359,319,63.3628
40,368.5,328.5,62.0515
40,378,338,60.7646
40,387.5,347.5,59.5006
40,397,357,58.2583
40,406.5,366.5,57.0366
40,416,376,55.8342
40,425.5,385.5,54.6501
40,435,395,53.4835
40,444.5,404.5,52.3334
40,454,414,51.1989
40,463.5,423.5,50.0793
40,473,433,48.9737
40,482.5,442.5,47.8815
40,492,452,46.802
40,501.5,461.5,45.7345
40,511,471,44.6784
40,520.5,480.5,43.6333
40,530,490,42.5987
40,539.5,499.5,41.5741
40,549,509,40.5593
40,558.5,518.5,39.5541
40,568,528,38.5587
40,577.5,537.5,37.5736
40,587,547,36.5996
40,596.5,556.5,35.6387
40,606,566,34.695
40,615.5,575.5,33.7765
40,625,585,32.9012
40,634.5,594.5,32.1171
40,644,604,31.5842
40,653.5,613.5,32.127
40,663,623,44.6449
40,672.5,632.5,39.3493
40,682,642,29.1871
40,691.5,651.5,27.0437
40,701,661,25.79
40,710.5,670.5,24.7744
40,720,680,23.8618
40,729.5,689.5,23.0141
40,739,699,22.2212
40,748.5,708.5,21.4848
40,758,718,20.8141
40,767.5,727.5,20.2247
40,777,737,19.7386
40,786.5,746.5,19.3851
40,796,756,19.1978
40,805.5,765.5,19.2111
40,815,775,19.4521
40,824.5,784.5,19.9347
40,834,794,20.6594
40,843.5,803.5,21.6191
40,853,813,22.8057
40,862.5,822.5,24.2161
40,872,832,25.8541
40,881.5,841.5,27.7312
40,891,851,29.867
40,900.5,860.5,32.2881
40,910,870,35.0283
40,919.5,879.5,38.1265
40,929,889,41.6249
40,938.5,898.5,45.5638
40,948,908,49.9733
40,957.5,917.5,54.8603
40,967,927,60.1914
40,976.5,936.5,65.8739
40,986,946,71.7467
40,995.5,955.5,77.5905
40,1005,965,80.7749
40,1014.5,974.5,79.5971
40,1024,984,78.4251
40,1033.5,993.5,77.2586
40,1043,1003,76.0978
40,1052.5,1012.5,74.9424
40,1062,1022,73.7922
40,1071.5,1031.5,72.6472
40,1081,1041,71.507
40,1090.5,1050.5,70.3713
48,178.5,130.5,47.4353
48,188,140,43.8171
48,197.5,149.5,40.9328
48,207,159,38.7232
48,216.5,168.5,37.1598
48,226,178,36.2368
48,235.5,187.5,35.9596
48,245,197,36.3345
48,254.5,206.5,37.3615
48,264,216,39.0336
48,273.5,225.5,41.3399
48,283,235,44.2658
48,292.5,244.5,47.7862
48,302,254,51.8516
48,311.5,263.5,56.3716
48,321,273,61.2038
48,330.5,282.5,66.1599
48,340,292,68.8893
48,349.5,301.5,67.5071
48,359,311,66.1522
48,368.5,320.5,64.8227
48,378,330,63.5168
48,387.5,339.5,62.2332
48,397,349,60.9703
48,406.5,358.5,59.727
48,416,368,58.502
48,425.5,377.5,57.2944
48,435,387,56.1031
48,444.5,396.5,54.9272
48,454,406,53.7658
48,463.5,415.5,52.6181
48,473,425,51.4834
48,482.5,434.5,50.3609
48,492,444,49.2499
48,501.5,453.5,48.1499
48,511,463,47.0601
48,520.5,472.5,45.9801
48,530,482,44.9093
48,539.5,491.5,43.8474
48,549,501,42.794
48,558.5,510.5,41.7489
48,568,520,40.712
48,577.5,529.5,39.6834
48,587,539,38.6635
48,596.5,548.5,37.6533
48,606,558,36.6543
48,615.5,567.5,35.6699
48,625,577,34.7063
48,634.5,586.5,33.7767
48,644,596,32.9139
48,653.5,605.5,32.216
48,663,615,32.1041
48,672.5,624.5,36.2392
48,682,634,57.9071
48,691.5,643.5,30.8138
48,701,653,27.8484
48,710.5,662.5,26.436
48,720,672,25.354
48,729.5,681.5,24.3972
48,739,691,23.5124
48,748.5,700.5,22.6849
48,758,710,21.9143
48,767.5,719.5,21.2079
48,777,729,20.5794
48,786.5,738.5,20.0484
48,796,748,19.6406
48,805.5,757.5,19.3865
48,815,767,19.3175
48,824.5,776.5,19.4598
48,834,786,19.8282
48,843.5,795.5,20.4248
48,853,805,21.2431
48,862.5,814.5,22.2739
48,872,824,23.5111
48,881.5,833.5,24.9545
48,891,843,26.6108
48,900.5,852.5,28.4936
48,910,862,30.6237
48,919.5,871.5,33.0283
48,929,881,35.741
48,938.5,890.5,38.8003
48,948,900,42.2476
48,957.5,909.5,46.1226
48,967,919,50.4559
48,976.5,928.5,55.2565
48,986,938,60.4956
48,995.5,947.5,66.0891
48,1005,957,71.8866
48,1014.5,966.5,77.6795
48,1024,976,80.3908
48,1033.5,985.5,79.2449
48,1043,995,78.1033
48,1052.5,1004.5,76.9658
48,1062,1014,75.8322
48,1071.5,1023.5,74.7024
48,1081,1033,73.5762
48,1090.5,1042.5,72.4531
56,188,132,47.1309
56,197.5,141.5,43.5171
56,207,151,40.5969
56,216.5,160.5,38.3072
56,226,170,36.615
56,235.5,179.5,35.5092
56,245,189,34.9928
56,254.5,198.5,35.0732
56,264,208,35.7543
56,273.5,217.5,37.0346
56,283,227,38.9095
56,292.5,236.5,41.3742
56,302,246,44.4228
56,311.5,255.5,48.0397
56,321,265,52.1851
56,330.5,274.5,56.7777
56,340,284,61.6827
56,349.5,293.5,66.7161
56,359,303,68.929
56,368.5,312.5,67.5851
56,378,322,66.2642
56,387.5,331.5,64.9647
56,397,341,63.6852
56,406.5,350.5,62.4242
56,416,360,61.1805
56,425.5,369.5,59.953
56,435,379,58.7406
56,444.5,388.5,57.5425
56,454,398,56.3576
56,463.5,407.5,55.1852
56,473,417,54.0245
56,482.5,426.5,52.8748
56,492,436,51.7352
56,501.5,445.5,50.6053
56,511,455,49.4844
56,520.5,464.5,48.3719
56,530,474,47.2674
56,539.5,483.5,46.1704
56,549,493,45.0805
56,558.5,502.5,43.9975
56,568,512,42.9211
56,577.5,521.5,41.8515
56,587,531,40.7886
56,596.5,540.5,39.733
56,606,550,38.6855
56,615.5,559.5,37.6476
56,625,569,36.6219
56,634.5,578.5,35.6134
56,644,588,34.6318
56,653.5,597.5,33.6997
56,663,607,32.8785
56,672.5,616.5,32.3962
56,682,626,33.7146
56,691.5,635.5,69.9423
56,701,645,33.2744
56,710.5,654.5,28.678
56,720,664,27.0597
56,729.5,673.5,25.9089
56,739,683,24.9105
56,748.5,692.5,23.9917
56,758,702,23.1324
56,767.5,711.5,22.3302
56,777,721,21.5906
56,786.5,730.5,20.9255
56,796,740,20.352
56,805.5,749.5,19.8927
56,815,759,19.5745
56,824.5,768.5,19.426
56,834,778,19.4722
56,843.5,787.5,19.7288
56,853,797,20.2
56,862.5,806.5,20.8807
56,872,816,21.7619
56,881.5,825.5,22.8356
56,891,835,24.0984
56,900.5,844.5,25.5531
56,910,854,27.2086
56,919.5,863.5,29.0803
56,929,873,31.1901
56,938.5,882.5,33.5659
56,948,892,36.2416
56,957.5,901.5,39.2559
56,967,911,42.6509
56,976.5,920.5,46.4675
56,986,930,50.7385
56,995.5,939.5,55.4772
56,1005,949,60.661
56,1014.5,958.5,66.2136
56,1024,968,71.9926
56,1033.5,977.5,77.7946
56,1043,987,80.0624
56,1052.5,996.5,78.9456
56,1062,1006,77.8315
56,1071.5,1015.5,76.7198
56,1081,1025,75.6104
56,1090.5,1034.5,74.5028
64,197.5,133.5,46.832
64,207,143,43.2255
64,216.5,152.5,40.2763
64,226,162,37.919
64,235.5,171.5,36.1162
64,245,181,34.8522
64,254.5,190.5,34.1267
64,264,200,33.9469
64,273.5,209.5,34.3197
64,283,219,35.2482
64,292.5,228.5,36.7318
64,302,238,38.7708
64,311.5,247.5,41.3684
64,321,257,44.5283
64,330.5,266.5,48.2446
64,340,276,52.487
64,349.5,285.5,57.1818
64,359,295,62.1982
64,368.5,304.5,67.351
64,378,314,68.9968
64,387.5,323.5,67.6855
64,397,333,66.3933
64,406.5,342.5,65.1186
64,416,352,63.8601
64,425.5,361.5,62.6167
64,435,371,61.3873
64,444.5,380.5,60.1707
64,454,390,58.9661
64,463.5,399.5,57.7727
64,473,409,56.5895
64,482.5,418.5,55.4158
64,492,428,54.251
64,501.5,437.5,53.0943
64,511,447,51.9452
64,520.5,456.5,50.803
64,530,466,49.6674
64,539.5,475.5,48.5378
64,549,485,47.4138
64,558.5,494.5,46.2952
64,568,504,45.1817
64,577.5,513.5,44.0732
64,587,523,42.9699
64,596.5,532.5,41.8719
64,606,542,40.7797
64,615.5,551.5,39.6941
64,625,561,38.6165
64,634.5,570.5,37.5492
64,644,580,36.496
64,653.5,589.5,35.4644
64,663,599,34.4698
64,672.5,608.5,33.5511
64,682,618,32.8357
64,691.5,627.5,32.9718
64,701,637,43.0946
64,710.5,646.5,38.2581
64,720,656,29.5702
64,729.5,665.5,27.6622
64,739,675,26.4397
64,748.5,684.5,25.4029
64,758,694,24.4535
64,767.5,703.5,23.5655
64,777,713,22.7344
64,786.5,722.5,21.9643
64,796,732,21.2651
64,805.5,741.5,20.6517
64,815,751,20.1436
64,824.5,760.5,19.7645
64,834,770,19.54
64,843.5,779.5,19.4935
64,853,789,19.6416
64,862.5,798.5,19.9907
64,872,808,20.5378
64,881.5,817.5,21.2749
64,891,827,22.1934
64,900.5,836.5,23.2877
64,910,846,24.5572
64,919.5,855.5,26.0071
64,929,865,27.6484
64,938.5,874.5,29.498
64,948,884,31.5787
64,957.5,893.5,33.9194
64,967,903,36.5548
64,976.5,912.5,39.5249
64,986,922,42.8734
64,995.5,931.5,46.6441
64,1005,941,50.8737
64,1014.5,950.5,55.5811
64,1024,960,60.7507
64,1033.5,969.5,66.3134
64,1043,979,72.1314
64,1052.5,988.5,78.0008
64,1062,998,79.7857
64,1071.5,1007.5,78.695
64,1081,1017,77.6052
64,1090.5,1026.5,76.516
72,207,135,46.5327
72,216.5,144.5,42.9364
72,226,154,39.965
72,235.5,163.5,37.5514
72,245,173,35.6547
72,254.5,182.5,34.2548
72,264,192,33.3479
72,273.5,201.5,32.9399
72,283,211,33.0394
72,292.5,220.5,33.6531
72,302,230,34.7842
72,311.5,239.5,36.4357
72,321,249,38.6146
72,330.5,258.5,41.3332
72,340,268,44.605
72,349.5,277.5,48.4346
72,359,287,52.8003
72,368.5,296.5,57.6344
72,378,306,62.8062
72,387.5,315.5,68.1228
72,397,325,69.085
72,406.5,334.5,67.8008
72,416,344,66.5318
72,425.5,353.5,65.2766
72,435,363,64.0342
72,444.5,372.5,62.8033
72,454,382,61.5829
72,463.5,391.5,60.3723
72,473,401,59.1704
72,482.5,410.5,57.9766
72,492,420,56.79
72,501.5,429.5,55.61
72,511,439,54.436
72,520.5,448.5,53.2674
72,530,458,52.1036
72,539.5,467.5,50.9443
72,549,477,49.7889
72,558.5,486.5,48.6373
72,568,496,47.4891
72,577.5,505.5,46.3444
72,587,515,45.2029
72,596.5,524.5,44.065
72,606,534,42.931
72,615.5,543.5,41.8013
72,625,553,40.677
72,634.5,562.5,39.5593
72,644,572,38.4502
72,653.5,581.5,37.3529
72,663,591,36.273
72,672.5,600.5,35.2213
72,682,610,34.2223
72,691.5,619.5,33.3482
72,701,629,32.9032
72,710.5,638.5,35.6421
72,720,648,54.0969
72,729.5,657.5,30.6159
72,739,667,28.2465
72,748.5,676.5,26.9475
72,758,686,25.8763
72,767.5,695.5,24.9
72,777,705,23.9867
72,786.5,714.5,23.1295
72,796,724,22.3314
72,805.5,733.5,21.6007
72,815,743,20.95
72,824.5,752.5,20.3961
72,834,762,19.9596
72,843.5,771.5,19.6631
72,853,781,19.5283
72,862.5,790.5,19.572
72,872,800,19.8028
72,881.5,809.5,20.2204
72,891,819,20.8187
72,900.5,828.5,21.5892
72,910,838,22.5251
72,919.5,847.5,23.6234
72,929,857,24.8862
72,938.5,866.5,26.3205
72,948,876,27.9391
72,957.5,885.5,29.7602
72,967,895,31.8079
72,976.5,904.5,34.1122
72,986,914,36.7094
72,995.5,923.5,39.6415
72,1005,933,42.9552
72,1014.5,942.5,46.6981
72,1024,952,50.9127
72,1033.5,961.5,55.6246
72,1043,971,60.8259
72,1052.5,980.5,66.4531
72,1062,990,72.3697
72,1071.5,999.5,78.3643
72,1081,1009,79.5565
72,1090.5,1018.5,78.4884
80,216.5,136.5,46.2272
80,226,146,42.644
80,235.5,155.5,39.6567
80,245,165,37.1972
80,254.5,174.5,35.2217
80,264,184,33.7063
80,273.5,193.5,32.6435
80,283,203,32.0368
80,292.5,212.5,31.8955
80,302,222,32.229
80,311.5,231.5,33.0438
80,321,241,34.3454
80,330.5,250.5,36.1419
80,340,260,38.4484
80,349.5,269.5,41.287
80,359,279,44.682
80,368.5,288.5,48.6482
80,378,298,53.1727
80,387.5,307.5,58.1912
80,397,317,63.568
80,406.5,326.5,70.4616
80,416,336,69.1863
80,425.5,345.5,67.9237
80,435,355,66.6725
80,444.5,364.5,65.4315
80,454,374,64.1996
80,463.5,383.5,62.976
80,473,393,61.7595
80,482.5,402.5,60.5495
80,492,412,59.345
80,501.5,421.5,58.1455
80,511,431,56.9502
80,520.5,440.5,55.7586
80,530,450,54.5701
80,539.5,459.5,53.3842
80,549,469,52.2006
80,558.5,478.5,51.0188
80,568,488,49.8388
80,577.5,497.5,48.6603
80,587,507,47.4834
80,596.5,516.5,46.3081
80,606,526,45.1349
80,615.5,535.5,43.964
80,625,545,42.7963
80,634.5,554.5,41.6328
80,644,564,40.4747
80,653.5,573.5,39.3239
80,663,583,38.1832
80,672.5,592.5,37.0569
80,682,602,35.9526
80,691.5,611.5,34.8858
80,701,621,33.8972
80,710.5,630.5,33.1331
80,720,640,33.5424
80,729.5,649.5,66.2829
80,739,659,32.0788
80,748.5,668.5,28.8179
80,758,678,27.4337
80,767.5,687.5,26.3329
80,777,697,25.3341
80,786.5,706.5,24.3986
80,796,716,23.5183
80,805.5,725.5,22.6947
80,815,735,21.9349
80,824.5,744.5,21.2497
80,834,754,20.6532
80,843.5,763.5,20.1631
80,853,773,19.799
80,862.5,782.5,19.5808
80,872,792,19.5252
80,881.5,801.5,19.6424
80,891,811,19.935
80,900.5,820.5,20.3994
80,910,830,21.0282
80,919.5,839.5,21.8142
80,929,849,22.753
80,938.5,858.5,23.8438
80,948,868,25.0908
80,957.5,877.5,26.5029
80,967,887,28.0944
80,976.5,896.5,29.8848
80,986,906,31.8997
80,995.5,915.5,34.1707
80,1005,925,36.7362
80,1014.5,934.5,39.6412
80,1024,944,42.9363
80,1033.5,953.5,46.6747
80,1043,963,50.9058
80,1052.5,972.5,55.6636
80,1062,982,60.9477
80,1071.5,991.5,66.699
